UDI,Product ID,Type,date,TWF,HDF,PWF,OSF,RNF,avg_sea_level_pres_hpa_roll_mean,avg_sea_level_pres_hpa_roll_std,avg_sea_level_pres_hpa_roll_var
1256,H30669,H,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1257,M16116,M,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1258,L48437,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1259,L48438,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1260,M16119,M,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1261,L48440,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1262,H30675,H,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1263,H30676,H,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1264,L48443,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1265,M16124,M,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1266,L48445,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1267,L48446,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1268,M16127,M,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1269,L48448,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1270,L48449,L,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1271,M16130,M,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1272,H30685,H,2020-02-22,0,0,0,0,0,1016.5,0.0,0.0
1273,H30686,H,2020-02-23,0,0,0,0,0,1016.3399999999999,0.35777087639995236,0.12799999999998998
1274,L48453,L,2020-02-23,0,0,0,0,0,1016.18,0.4381780460041326,0.19199999999999978
1275,H30688,H,2020-02-23,0,0,0,0,0,1016.0200000000001,0.4381780460041664,0.19200000000002934
1276,M16135,M,2020-02-23,0,0,0,0,0,1015.86,0.3577708764000509,0.12800000000006048
1277,M16136,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1278,M16137,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1279,L48458,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1280,M16139,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1281,H30694,H,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1282,H30695,H,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1283,L48462,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1284,L48463,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1285,L48464,L,2020-02-23,0,0,1,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1286,M16145,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1287,L48466,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1288,L48467,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1289,M16148,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1290,M16149,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1291,L48470,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1292,M16151,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1293,M16152,M,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1294,H30707,H,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1295,L48474,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1296,L48475,L,2020-02-23,0,0,0,0,0,1015.7,3.337826845735676e-07,1.1141088052113769e-13
1297,L48476,L,2020-02-24,0,0,0,0,0,1015.1600000000001,1.207476707849991,1.4580000000002526
1298,L48477,L,2020-02-24,0,0,0,0,0,1014.6200000000001,1.4788509052640708,2.1870000000003618
1299,M16158,M,2020-02-24,0,0,0,0,0,1014.0799999999999,1.4788509052641174,2.1870000000005
1300,M16159,M,2020-02-24,0,0,0,0,0,1013.5400000000002,1.2074767078501627,1.4580000000006672
1301,L48480,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1302,L48481,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1303,L48482,L,2020-02-24,0,0,0,0,1,1013.0,9.293834048219199e-07,8.637535131583847e-13
1304,L48483,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1305,L48484,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1306,L48485,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1307,L48486,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1308,L48487,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1309,L48488,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1310,L48489,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1311,L48490,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1312,L48491,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1313,L48492,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1314,L48493,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1315,M16174,M,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1316,L48495,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1317,L48496,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1318,L48497,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1319,M16178,M,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1320,L48499,L,2020-02-24,0,0,0,0,0,1013.0,9.293834048219199e-07,8.637535131583847e-13
1321,M16180,M,2020-02-25,0,0,0,0,0,1012.74,0.5813776741507822,0.33800000000097313
1322,L48501,L,2020-02-25,0,0,0,0,0,1012.4799999999999,0.7120393247574948,0.5070000000011091
1323,H30736,H,2020-02-25,0,0,0,0,0,1012.22,0.7120393247576089,0.5070000000012717
1324,L48503,L,2020-02-25,0,0,0,0,0,1011.96,0.5813776741511762,0.33800000000143127
1325,M16184,M,2020-02-25,0,0,1,1,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1326,H30739,H,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1327,L48506,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1328,L48507,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1329,M16188,M,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1330,H30743,H,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1331,L48510,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1332,H30745,H,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1333,L48512,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1334,M16193,M,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1335,L48514,L,2020-02-25,0,0,0,1,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1336,L48515,L,2020-02-25,0,0,0,1,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1337,L48516,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1338,H30751,H,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1339,L48518,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1340,M16199,M,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1341,L48520,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1342,M16201,M,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1343,M16202,M,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1344,L48523,L,2020-02-25,0,0,0,0,0,1011.7,1.260139671671904e-06,1.5879519921213743e-12
1345,L48524,L,2020-02-26,0,0,0,0,0,1011.8,0.22360679775344075,0.05000000000154816
1346,L48525,L,2020-02-26,0,0,0,0,0,1011.9,0.27386127875533306,0.07500000000150624
1347,L48526,L,2020-02-26,0,0,0,0,0,1012.0,0.2738612787552526,0.07500000000146219
1348,L48527,L,2020-02-26,0,0,0,0,0,1012.1,0.22360679775314524,0.050000000001416
1349,L48528,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1350,L48529,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1351,L48530,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1352,L48531,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1353,M16212,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1354,M16213,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1355,L48534,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1356,M16215,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1357,L48536,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1358,L48537,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1359,M16218,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1360,L48539,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1361,H30774,H,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1362,M16221,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1363,L48542,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1364,L48543,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1365,L48544,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1366,L48545,L,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1367,M16226,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1368,M16227,M,2020-02-26,0,0,0,0,0,1012.2,1.1694801169903417e-06,1.3676837440357433e-12
1369,H30782,H,2020-02-27,0,0,0,0,0,1012.26,0.1341640786549624,0.01800000000133494
1370,M16229,M,2020-02-27,0,0,0,0,0,1012.32,0.16431676725549854,0.02700000000129768
1371,L48550,L,2020-02-27,0,0,0,0,0,1012.3799999999999,0.16431676725537142,0.0270000000012559
1372,M16231,M,2020-02-27,0,0,0,0,0,1012.4400000000002,0.13416407865450325,0.018000000001211734
1373,M16232,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1374,M16233,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1375,L48554,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1376,M16235,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1377,M16236,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1378,L48557,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1379,H30792,H,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1380,L48559,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1381,L48560,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1382,M16241,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1383,L48562,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1384,M16243,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1385,L48564,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1386,M16245,M,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1387,L48566,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1388,L48567,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1389,H30802,H,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1390,L48569,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1391,L48570,L,2020-02-27,0,0,0,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1392,L48571,L,2020-02-27,0,0,1,0,0,1012.5,1.0845570281712312e-06,1.176263947355613e-12
1393,M16252,M,2020-02-28,0,0,0,0,0,1012.3399999999999,0.3577708764016788,0.12800000000122536
1394,L48573,L,2020-02-28,0,0,0,0,0,1012.18,0.43817804600558896,0.19200000000127604
1395,L48574,L,2020-02-28,0,0,0,0,0,1012.0200000000001,0.4381780460056694,0.19200000000134654
1396,L48575,L,2020-02-28,0,0,0,0,0,1011.86,0.35777087640197436,0.1280000000014368
1397,L48576,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1398,L48577,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1399,L48578,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1400,L48579,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1401,H30814,H,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1402,H30815,H,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1403,M16262,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1404,L48583,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1405,M16264,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1406,L48585,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1407,L48586,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1408,L48587,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1409,L48588,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1410,L48589,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1411,M16270,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1412,L48591,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1413,M16272,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1414,M16273,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1415,M16274,M,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1416,L48595,L,2020-02-28,0,0,0,0,0,1011.7,1.2363923659608995e-06,1.528666082606391e-12
1417,M16276,M,2020-02-29,0,0,0,0,0,1011.6800000000001,0.04472135956718594,0.0020000000015375336
1418,L48597,L,2020-02-29,0,0,0,0,0,1011.6600000000001,0.05477225576461743,0.0030000000015446672
1419,L48598,L,2020-02-29,0,0,0,0,0,1011.64,0.05477225576468748,0.003000000001552341
1420,L48599,L,2020-02-29,0,0,0,1,0,1011.6200000000001,0.044721359567443324,0.0020000000015605547
1421,M16280,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1422,L48601,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1423,L48602,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1424,L48603,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1425,L48604,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1426,L48605,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1427,M16286,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1428,L48607,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1429,L48608,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1430,M16289,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1431,L48610,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1432,M16291,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1433,L48612,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1434,L48613,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1435,M16294,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1436,H30849,H,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1437,H30850,H,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1438,H30851,H,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1439,L48618,L,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1440,M16299,M,2020-02-29,0,0,0,0,0,1011.6,1.2527204337936627e-06,1.5693084852441826e-12
1441,M16300,M,2020-03-01,0,0,0,0,0,1011.64,0.08944271910856855,0.008000000001534294
1442,L48621,L,2020-03-01,0,0,0,0,0,1011.68,0.10954451150787724,0.012000000001499448
1443,M16302,M,2020-03-01,0,0,0,0,0,1011.7199999999999,0.10954451150773972,0.012000000001469321
1444,L48623,L,2020-03-01,0,0,0,0,0,1011.7599999999999,0.08944271910806331,0.008000000001443913
1445,L48624,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1446,L48625,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1447,M16306,M,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1448,M16307,M,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1449,M16308,M,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1450,H30863,H,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1451,M16310,M,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1452,L48631,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1453,L48632,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1454,L48633,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1455,L48634,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1456,L48635,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1457,L48636,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1458,L48637,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1459,L48638,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1460,L48639,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1461,L48640,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1462,L48641,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1463,L48642,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1464,L48643,L,2020-03-01,0,0,0,0,0,1011.8,1.1929889567144465e-06,1.4232226508426232e-12
1465,L48644,L,2020-03-02,0,0,0,0,0,1011.8799999999999,0.17888543820391292,0.032000000001405945
1466,L48645,L,2020-03-02,0,0,0,0,0,1011.9599999999998,0.21908902300525535,0.04800000000139731
1467,L48646,L,2020-03-02,0,0,0,0,0,1012.04,0.21908902300525535,0.04800000000139731
1468,L48647,L,2020-03-02,0,0,0,0,0,1012.1200000000001,0.17888543820391292,0.032000000001405945
1469,M16328,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1470,L48649,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1471,L48650,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1472,L48651,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1473,M16332,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1474,M16333,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1475,M16334,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1476,M16335,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1477,L48656,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1478,L48657,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1479,L48658,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1480,L48659,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1481,M16340,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1482,M16341,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1483,M16342,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1484,L48663,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1485,M16344,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1486,M16345,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1487,M16346,M,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1488,L48667,L,2020-03-02,0,0,0,0,0,1012.2,1.1929889567144437e-06,1.4232226508426167e-12
1489,L48668,L,2020-03-03,0,0,0,0,0,1012.0800000000002,0.2683281573025226,0.07200000000136729
1490,M16349,M,2020-03-03,0,0,0,0,0,1011.96,0.3286335345050751,0.10800000000129839
1491,L48670,L,2020-03-03,0,0,0,0,0,1011.8399999999999,0.3286335345049713,0.10800000000123017
1492,M16351,M,2020-03-03,0,0,0,0,0,1011.72,0.2683281573021412,0.07200000000116265
1493,M16352,M,2020-03-03,0,0,1,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1494,L48673,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1495,M16354,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1496,H30909,H,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1497,L48676,L,2020-03-03,0,0,1,1,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1498,L48677,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1499,L48678,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1500,M16359,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1501,M16360,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1502,M16361,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1503,L48682,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1504,L48683,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1505,L48684,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1506,L48685,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1507,L48686,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1508,M16367,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1509,M16368,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1510,L48689,L,2020-03-03,1,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1511,M16370,M,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1512,L48691,L,2020-03-03,0,0,0,0,0,1011.6,1.0402702233928332e-06,1.082162137677775e-12
1513,H30926,H,2020-03-04,0,0,0,0,0,1011.4200000000001,0.4024922359511374,0.16200000000094608
1514,L48693,L,2020-03-04,0,0,0,0,0,1011.2400000000001,0.4929503017554778,0.24300000000081665
1515,M16374,M,2020-03-04,0,0,0,0,0,1011.0600000000001,0.4929503017553741,0.24300000000071434
1516,M16375,M,2020-03-04,0,0,0,0,0,1010.8799999999999,0.40249223595072275,0.16200000000061227
1517,L48696,L,2020-03-04,0,0,0,0,0,1010.7,7.054484182335699e-07,4.976574707882458e-13
1518,M16377,M,2020-03-04,0,0,0,0,0,1010.7,7.054484182335699e-07,4.976574707882458e-13
